1,367.9889,207.89555
2,370.1582,208.76567
3,370.1582,208.76567
4,371.9745,209.82613
5,371.9745,209.82613
6,372.11102,210.00551
7,371.9339,209.68819
8,372.3175,209.78658
9,372.3175,209.78658
10,372.92377,210.1393
11,374.3682,211.1404
12,374.3682,211.1404
13,376.17746,212.74007
14,377.8469,214.19086
15,377.8469,214.19086
16,379.4752,215.50291
17,380.96338,216.80792
18,382.5173,218.0393
19,382.8915,218.39937
20,383.43042,218.66344
21,383.43042,218.66344
22,383.7114,218.64146
23,383.7114,218.64146
24,383.87262,218.83281
25,384.35516,219.28737
26,385.903,220.61278
27,387.22852,221.99774
28,388.3835,223.07942
29,388.3835,223.07942
30,392.52753,226.1896
31,392.52753,226.1896
32,393.6997,226.79198
33,395.22516,227.75932
34,395.22516,227.75932
35,395.52673,228.00786
36,395.3576,228.08755
37,395.3576,228.08755
38,396.20847,228.89812
39,396.20847,228.89812
40,396.99445,229.438
41,398.25232,230.40558
42,399.27625,231.23364
43,399.27625,231.23364
44,401.9169,232.19484
45,402.52734,233.36322
46,404.43323,233.75035
47,407.6118,236.02719
48,407.6118,236.02719
49,407.6928,236.0441
50,408.00378,236.13126
51,408.00378,236.13126
52,408.72824,236.45045
53,408.9049,236.71013
54,408.68152,237.53662
55,409.8918,237.42836
56,410.53287,238.86307
57,410.53287,238.86307
58,413.76407,240.82031
59,413.76407,240.82031
60,415.85992,242.77386
61,415.85992,242.77386
62,416.65988,242.34883
63,418.22098,244.15323
64,418.23175,243.94286
65,418.23175,243.94286
66,420.23032,245.02429
67,420.23032,245.02429
68,420.01892,243.7118
69,420.0166,243.98036
70,420.9343,245.97437
71,421.7137,246.9976
72,422.92062,247.96666
73,422.92062,247.96666
74,424.11832,249.35649
75,425.46484,250.5321
76,427.18396,251.87737
77,428.2349,252.731
78,428.56168,251.70705
79,429.23816,252.21745
80,429.19852,252.06717
81,429.09097,251.98618
82,429.09097,251.98618
83,429.77075,252.59607
84,429.77075,252.59607
85,430.66763,252.77077
86,431.6389,253.6038
87,433.73413,256.24017
88,434.8497,257.40338
89,436.36676,258.96707
90,437.8707,260.1801
91,438.69196,260.9003
92,438.69196,260.9003
93,439.63782,261.72357
94,440.69308,263.1201
95,441.59915,263.75378
96,441.69418,263.7427
97,442.26605,264.299
98,442.45563,264.27496
99,443.02054,264.73895
100,443.02054,264.73895
101,443.87366,265.5046
102,444.88788,266.29395
103,445.9024,267.18918
104,447.08994,268.48325
105,448.00522,269.76907
106,449.0955,271.01428
107,450.24228,272.04785
108,450.24228,272.04785
109,451.44696,273.15274
110,452.04517,273.47903
111,452.69116,273.73038
112,452.76678,273.7476
113,452.56897,274.09717
114,452.56897,274.09717
115,453.38208,276.32388
116,454.68558,278.11044
117,454.68558,278.11044
118,456.16565,279.9814
119,457.37015,281.0761
120,458.3531,282.2781
121,458.98215,282.94644
122,459.6051,283.6793
123,460.5,284.5948
124,461.42706,285.86304
125,461.52423,286.0945
126,461.52423,286.0945
127,461.61316,286.1722
128,462.13785,287.04974
129,462.47745,287.39212
130,462.88058,288.1449
131,463.66483,289.3289
132,464.47543,290.8871
133,465.55008,292.459
134,467.26727,294.45947
135,468.76605,296.1147
136,468.76605,296.1147
137,470.47012,298.04404
138,470.47012,298.04404
139,470.53015,298.4111
140,470.27832,298.29126
141,470.27832,298.29126
142,470.6182,298.8717
143,470.6182,298.8717
144,471.1189,299.40396
145,471.9969,300.31522
146,473.26968,301.64395
147,473.26968,301.64395
148,476.22073,304.985
149,477.76434,306.4849
150,477.76434,306.4849
151,479.07574,307.9394
152,479.76553,308.85715
153,480.25928,309.773
154,480.06934,309.79037
155,480.06934,309.79037
156,480.14594,309.9051
157,480.36804,310.19794
158,480.87326,310.60886
159,481.61765,311.23993
160,483.07056,312.518
161,483.07056,312.518
162,485.70328,315.09192
163,485.70328,315.09192
164,487.12997,316.61926
165,488.2186,318.04916
166,489.16354,319.21674
167,489.99365,320.00793
168,490.28607,320.01376
169,490.4449,320.03162
170,491.01077,320.56964
171,490.99606,320.74487
172,490.30392,320.77148
173,490.684,321.6083
174,490.684,321.6083
175,492.03064,322.96188
176,492.03064,322.96188
177,492.54257,323.5279
178,492.59543,324.0171
179,494.08575,325.3256
180,494.729,326.0818
181,494.729,326.0818
182,495.67,327.30856
183,497.04874,329.06372
184,497.24808,329.1989
185,498.16614,330.3378
186,498.16614,330.3378
187,499.0621,331.5049
188,499.23962,331.9295
189,499.40265,331.74588
190,499.64005,331.584
191,499.64005,331.584
192,500.22784,331.78006
193,500.22784,331.78006
194,500.87598,332.87756
195,502.5811,335.58408
196,502.5811,335.58408
197,503.59064,337.16718
198,504.68304,339.00378
199,505.68808,340.81192
200,506.60544,342.28915
201,506.60544,342.28915
202,506.8199,342.6056
203,507.09744,342.78275
204,507.3,342.7736
205,507.3,342.7736
206,507.68097,342.89
207,507.68097,342.89
208,507.43558,343.3052
209,507.64832,344.22476
210,507.92465,344.84854
211,508.73007,346.3773
212,509.10577,347.4026
213,510.17026,349.34592
214,510.17026,349.34592
215,511.65396,351.73795
216,511.65396,351.73795
217,512.68097,353.32684
218,513.3123,354.41324
219,513.3123,354.41324
220,513.7633,355.04443
221,513.74384,354.93988
222,513.74384,354.93988
223,513.678,355.17474
224,514.14624,355.7736
225,514.83435,356.8997
226,515.66437,358.41473
227,516.5307,359.8911
228,516.5307,359.8911
229,519.4395,364.70877
230,519.4395,364.70877
231,520.5077,366.37866
232,521.1385,367.34924
233,521.1385,367.34924
234,521.6429,368.1254
235,521.91235,368.9237
236,521.72363,368.7334
237,521.8259,369.17728
238,521.8588,369.24103
239,521.8588,369.24103
240,522.39075,370.01385
241,524.2417,372.73715
242,524.2417,372.73715
243,525.5208,374.71545
244,526.7048,376.49258
245,526.7048,376.49258
246,528.56116,379.3746
247,528.56116,379.3746
248,529.04987,380.10593
249,529.46814,380.81686
250,529.70416,381.27353
251,529.73303,380.99515
252,529.9558,381.3423
253,529.9558,381.3423
254,530.3607,381.97104
255,530.6766,382.81052
256,531.0595,383.80505
257,531.5059,384.73627
258,532.135,385.81158
259,532.135,385.81158
260,534.92316,389.5411
261,534.92316,389.5411
262,536.0015,390.8831
263,537.0223,392.3519
264,537.73065,393.53064
265,537.73065,393.53064
266,537.88104,394.0418
267,537.88104,394.0418
268,538.1862,394.44928
269,538.43304,394.6916
270,539.08813,395.23404
271,540.05286,396.5015
272,541.29236,398.23892
273,541.29236,398.23892
274,542.76373,400.21494
275,544.2206,402.13358
276,545.3024,403.5543
277,545.75415,404.2897
278,546.5109,405.51877
279,546.5109,405.51877
280,546.8018,406.11826
281,546.8018,406.11826
282,546.99603,406.3405
283,547.06134,406.5399
284,547.2423,407.05402
285,547.2423,407.05402
286,548.3967,409.13324
287,548.3967,409.13324
288,549.03143,409.94162
289,549.7874,411.02148
290,549.7874,411.02148
291,550.9233,412.5059
292,552.2749,414.07703
293,553.0723,415.13297
294,554.30505,416.79
295,554.9088,417.58795
296,554.9088,417.58795
297,555.0425,417.70914
298,555.0425,417.70914
299,555.12994,418.06744
300,555.31415,418.163
301,555.87823,418.75162
302,556.82446,420.01013
303,557.72986,421.13776
304,558.72253,422.33536
305,558.72253,422.33536
306,560.37976,425.019
307,560.37976,425.019
308,561.0827,426.21017
309,562.06384,427.9268
310,562.5016,428.67242
311,562.76624,428.97226
312,563.009,428.947
313,563.009,428.947
314,563.68787,429.73135
315,563.68787,429.73135
316,563.66907,430.2209
317,563.82916,431.03882
318,563.82916,431.03882
319,564.9174,433.23395
320,566.27014,435.4102
321,566.27014,435.4102
322,567.2705,436.84955
323,567.76074,437.80676
324,567.76074,437.80676
325,568.838,439.29498
326,569.7346,440.54724
327,570.4109,441.72607
328,570.3944,441.9373
329,570.33307,442.07938
330,570.33307,442.07938
331,570.39874,442.22275
332,570.39874,442.22275
333,571.0848,443.26517
334,571.8179,444.3642
335,572.79114,446.0198
336,573.9901,447.87747
337,575.20703,449.83633
338,575.20703,449.83633
339,576.42285,451.77838
340,576.42285,451.77838
341,577.2508,452.92105
342,578.1266,454.17307
343,578.2862,454.61514
344,578.2862,454.61514
345,578.0402,454.19937
346,578.3466,454.47125
347,578.5221,454.7117
348,578.9992,455.51727
349,579.64795,456.59552
350,580.5288,458.12726
351,581.4524,459.76883
352,581.4524,459.76883
353,582.20135,460.99472
354,582.6802,461.8374
355,583.384,463.1855
356,584.2147,464.5674
357,584.80145,465.567
358,584.80145,465.567
359,585.25745,465.98843
360,585.25745,465.98843
361,585.42126,465.41025
362,585.42126,465.41025
363,585.8762,465.91745
364,586.4685,466.81967
365,587.3561,468.29785
366,588.1672,469.38907
367,588.87744,470.83984
368,588.87744,470.83984
369,589.532,472.29575
370,589.7917,473.19754
371,590.553,474.90186
372,590.553,474.90186
373,591.7042,476.5162
374,591.7042,476.5162
375,592.18146,476.90067
376,592.43066,477.10162
377,592.40265,477.11224
378,592.32697,477.54443
379,592.4614,478.66357
380,592.4614,478.66357
381,592.91833,479.9855
382,593.05334,480.32925
383,593.47723,481.43768
384,594.25073,483.1687
385,595.526,485.33487
386,595.526,485.33487
387,597.2524,487.58786
388,597.2524,487.58786
389,598.17645,489.4902
390,598.17645,489.4902
391,598.17413,489.3732
392,598.54987,489.63345
393,598.8239,489.71857
394,599.4111,490.5749
395,600.007,491.76593
396,600.84515,493.47842
397,601.8369,495.21384
398,602.72864,496.73932
399,602.72864,496.73932
400,603.55316,498.4225
401,604.1682,499.861
402,604.76874,501.33124
403,605.32446,502.45493
404,605.74915,503.40594
405,605.87683,503.7711
406,606.1286,504.00644
407,606.1286,504.00644
408,606.33575,504.38727
409,606.8056,505.2552
410,607.37695,506.46307
411,607.37695,506.46307
412,608.2442,508.2026
413,608.2442,508.2026
414,609.1252,509.8217
415,610.1073,512.0936
416,610.6123,513.27997
417,610.99615,514.292
418,611.5509,515.7639
419,611.5509,515.7639
420,612.1851,517.1164
421,612.1851,517.1164
422,612.36017,517.03455
423,612.5,517.3146
424,612.63947,517.76624
425,612.63947,517.76624
426,612.8594,518.9437
427,613.1822,520.2736
428,613.54767,521.34924
429,614.1424,523.0944
430,615.0233,525.3323
431,615.927,527.2873
432,616.52344,528.8187
433,617.21686,530.23303
434,617.21686,530.23303
435,617.43115,530.66724
436,617.46515,531.06714
437,617.4268,531.17316
438,617.5177,531.4211
439,617.5177,531.4211
440,618.8067,533.741
441,618.8067,533.741
442,619.46716,534.91095
443,619.7747,535.8117
444,619.7747,535.8117
445,620.6284,538.2039
446,620.6284,538.2039
447,621.2098,539.83984
448,621.4743,541.05524
449,621.67255,541.8405
450,622.1499,543.32104
451,622.3495,544.18933
452,622.3495,544.18933
453,622.41016,544.56824
454,622.51984,544.3165
455,622.7929,544.44824
456,622.96985,544.5841
457,623.2058,545.19617
458,623.4085,546.33563
459,623.4085,546.33563
460,624.3461,549.38617
461,624.3461,549.38617
462,625.2924,551.7567
463,626.3164,553.9074
464,626.9439,554.742
465,626.9439,554.742
466,627.9651,556.9535
467,627.9651,556.9535
468,627.65643,557.08734
469,627.65643,557.08734
470,627.7743,557.70416
471,628.1746,558.05664
472,628.1746,558.05664
473,628.7925,559.22797
474,629.4034,560.71625
475,630.0238,562.2143
476,630.67474,563.7766
477,631.7797,565.9361
478,631.7797,565.9361
479,633.2143,568.4064
480,633.91693,569.7524
481,633.91693,569.7524
482,634.03796,570.3416
483,634.16614,570.8488
484,634.1731,570.71313
485,634.4265,571.04474
486,634.4265,571.04474
487,635.6869,573.0296
488,635.6869,573.0296
489,636.66254,574.5155
490,637.42175,576.023
491,638.3957,578.1779
492,638.3957,578.1779
493,639.57837,581.5063
494,639.57837,581.5063
495,639.9448,582.6136
496,640.4085,583.50336
497,640.2993,583.2599
498,640.2993,583.2599
499,640.623,583.7395
500,640.67224,584.1667
501,640.52704,584.5668
502,640.8013,585.7776
503,641.35406,586.4177
504,641.9558,587.86584
505,642.308,588.74115
506,642.308,588.74115
507,642.6073,589.95306
508,642.6073,589.95306
509,642.38403,589.9292
510,642.247,589.8705
511,642.0298,589.63586
512,642.0763,589.76965
513,643.6189,593.0141
514,643.6189,593.0141
515,644.74176,594.7958
516,645.0261,594.75653
517,645.43634,595.3844
518,645.8316,596.3472
519,645.8495,596.846
